Listing ID,Listing Name,Host ID,Host Name,Host Since,Host Response Time,Host Response Rate,Is Superhost,neighbourhood,Neighborhood Group,City,Postal Code,Country Code,Country,Latitude,Longitude,Is Exact Location,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Square Feet,Guests Included,Min Nights,Reviews,First Review,Last Review,Overall Rating,Accuracy Rating,Cleanliness Rating,Checkin Rating,Communication Rating,Location Rating,Value Rating,Instant Bookable,Business Travel Ready,Price
16158836.0,*,74586862.0,Max,2016-07-30,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10777.0,DE,Germany,52.49745,13.34995,t,Apartment,Private room,2,1.0,1.0,1.0,,1,7,5,2016-09-01,2018-10-10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f,f,25.0
8393157.0,*,3511785.0,Uliner,2012-08-29,a few days or more,*,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.53566,13.3918,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,60,1,2017-10-01,2015-09-01,,,,,,,,f,f,56.0
283413.0,*,6113564.0,Hangy,2013-04-10,within an hour,90%,t,Mitte,Mitte,Berlin,10179.0,DE,Germany,52.512440000000005,13.42684,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,0.0,1,3,202,2013-01-17,2019-05-11,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,62.0
28336128.0,*,81647472.0,Alexander,2016-07-15,within a day,100%,f,Prenzlauer Berg,Pankow,Berlin,10407.0,DE,Germany,52.52986,13.441620000000002,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,,2,2,4,2018-09-13,2018-12-29,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f,f,44.0
28658844.0,*,90608617.0,Lene,2011-06-15,,,f,Prenzlauer Berg,Pankow,Berlin,10437.0,DE,Germany,52.54823000000001,13.40184,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,1,0,,,,,,,,,,f,f,75.0
27823999.0,*,2128247.0,Airon,2012-09-10,,,f,Prenzlauer Berg,Pankow,Berlin,10407,DE,Germany,52.53133000000001,13.43517,t,Apartment,Private room,2,1.0,1.0,1.0,,1,3,1,2018-04-19,2018-05-19,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,52.0
23954587.0,*,174510009.0,Mhaise,2018-03-19,within an hour,100%,f,Nikolassee,Steglitz - Zehlendorf,Berlin,14129.0,DE,Germany,52.43009,13.21254,f,Apartment,Private room,2,1.0,1.0,1.0,,1,2,13,2018-02-03,2019-05-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,54.0
29486182.0,*,211326471.0,Emnnalie,2018-08-04,within an hour,100%,f,Moabit,Mitte,Berlin,10559.0,DE,Germany,52.52701,13.35175,t,Apartment,Entire home/apt,3,1.0,1.0,2.0,,1,1,44,2018-10-24,2019-04-22,92.0,10.0,10.0,10.0,10.0,9.0,9.0,t,f,55.0
32422457.0,*,243314951.0,Sinh,2019-02-28,within an hour,88%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.51191,13.455220000000002,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,6,2019-04-09,2019-05-06,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,28.0
28497186.0,*,213972407.0,Jasha,2018-09-10,within an hour,100%,f,Wedding,Mitte,Berlin,13351.0,DE,Germany,52.55476999999999,13.34233,f,Apartment,Entire home/apt,2,1.0,1.0,2.0,,2,4,14,2018-12-30,2019-03-07,91.0,10.0,10.0,9.0,10.0,9.0,9.0,t,f,40.0
31996177.0,*,55933628.0,Psorell,2016-01-26,,,f,Alt-Treptow,Treptow - KÃ¶penick,Berlin,12435.0,DE,Germany,52.49327,13.45197,t,Apartment,Entire home/apt,5,1.0,3.0,3.0,,1,3,2,2018-12-08,2019-01-12,100.0,10.0,10.0,10.0,10.0,10.0,8.0,t,f,57.0
13508595.0,*,74792990.0,Lendy,2016-05-22,,,f,Prenzlauer Berg,Pankow,Berlin,,DE,Germany,52.55161999999999,13.41081,f,Apartment,Entire home/apt,4,1.0,1.0,1.0,,2,4,4,2016-08-11,2016-10-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,60.0
27950578.0,*,91055976.0,Luka,2016-07-23,within a day,80%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10249,DE,Germany,52.52316,13.4426,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,28,2018-08-11,2019-02-12,93.0,9.0,9.0,10.0,10.0,10.0,10.0,f,f,35.0
17261419.0,*,27110720.0,Lesamd,2015-02-10,within a few hours,100%,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.53215,13.396370000000005,t,Condominium,Entire home/apt,4,2.0,2.0,2.0,,1,3,4,2018-11-12,2018-11-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,120.0
15803949.0,*,108522218.0,Ilirian,2016-12-05,within a few hours,100%,t,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.51286999999999,13.46154,f,Condominium,Private room,2,1.0,1.0,1.0,,1,1,1,2016-12-20,2018-10-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
24137825.0,*,7199522.0,Ozga-,2013-08-27,within an hour,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.510740000000006,13.4552,f,Apartment,Private room,2,1.0,1.0,1.0,,1,2,4,2018-12-08,2018-05-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,70.0
34674496.0,*,25570162.0,Elema,2014-07-26,within an hour,80%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12043,DE,Germany,52.47633000000001,13.43522,t,Apartment,Entire home/apt,2,1.0,1.0,2.0,,2,2,2,2019-04-02,2019-04-24,95.0,10.0,6.0,10.0,8.0,10.0,10.0,f,f,50.0
21964486.0,*,16708521.0,Katharina,2014-06-26,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963.0,DE,Germany,52.50043,13.3748,t,Apartment,Private room,2,1.0,1.0,1.0,,1,2,3,2017-08-22,2018-08-23,95.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f,29.0
20564804.0,*,99483063.0,David,2016-10-12,within a few hours,100%,f,Rummelsburg,Lichtenberg,Berlin,10315.0,DE,Germany,52.49041,13.53974,f,Apartment,Private room,2,1.0,1.0,1.0,,1,1,8,2017-12-05,2019-04-19,67.0,8.0,7.0,9.0,8.0,7.0,7.0,f,f,45.0
9408623.0,*,20933560.0,Julian,2014-09-05,within a day,100%,f,Lichtenberg,Lichtenberg,Berlin,10365.0,DE,Germany,52.51451,13.49279,t,Apartment,Private room,1,1.0,1.0,1.0,,1,3,10,2016-01-04,2019-04-08,93.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,28.0
794933.0,*,3335983.0,Amaar,2012-08-06,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965.0,DE,Germany,52.488890000000005,13.38648,t,Apartment,Private room,1,1.0,1.0,1.0,,1,1,0,,,,,,,,,,f,f,45.0
27507582.0,*,201596917.0,You,2018-07-14,within a day,75%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053,DE,Germany,52.47439,13.43584,t,Apartment,Private room,3,1.0,1.0,1.0,,1,2,5,2018-07-11,2019-04-06,80.0,8.0,7.0,9.0,10.0,8.0,7.0,f,f,70.0
4335368.0,*,6133604.0,Berbar,2013-01-30,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245,DE,Germany,52.51039,13.45586,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,15,2014-08-08,2017-10-06,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,50.0
3105547.0,*,28308184.0,Ala  Duios,2015-03-14,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12055.0,DE,Germany,52.4729,13.44002,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,,1,2,6,2014-07-14,2019-01-16,94.0,9.0,9.0,10.0,10.0,9.0,10.0,t,f,32.0
17231417.0,*,17229246.0,Alisa,2014-06-26,within a few hours,100%,f,Zehlendorf,Steglitz - Zehlendorf,Berlin,14169.0,DE,Germany,52.43485,13.27223,f,Apartment,Private room,1,1.0,1.0,1.0,,1,7,14,2017-03-17,2019-04-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,35.0
8436292.0,*,24690352.0,Ataulaa,2014-12-07,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.50533000000001,13.45589,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,3,2016-01-04,2016-07-31,95.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,30.0
5400283.0,*,23686944.0,Arma,2014-09-24,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967.0,DE,Germany,52.49025,13.417379999999998,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,2,18,2015-08-19,2018-01-24,96.0,10.0,8.0,10.0,10.0,10.0,9.0,f,f,50.0
18898119.0,*,1902687.0,Webastian,2012-07-14,within a few hours,100%,f,Prenzlauer Berg,Pankow,Berlin,10405.0,DE,Germany,52.5393,13.42284,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,1,5,2017-06-26,2019-04-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,110.0
8323200.0,*,54351919.0,Petra,2015-02-17,,,f,Mitte,Mitte,Berlin,,DE,Germany,52.53975,13.3836,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,1,0,,,,,,,,,,f,f,90.0
28006217.0,*,42755036.0,Sasouf,2015-07-02,within an hour,90%,f,Tegel,Reinickendorf,Berlin,13507.0,DE,Germany,52.57426,13.27909,t,House,Entire home/apt,5,1.0,2.0,5.0,,1,4,4,2018-08-10,2019-04-21,100.0,10.0,10.0,10.0,9.0,10.0,10.0,t,f,90.0
34233714.0,*,259830189.0,Lou,2019-03-03,within a day,50%,f,Westend,Charlottenburg-Wilm.,Berlin,*,DE,Germany,52.522090000000006,13.23949,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,0,,,,,,,,,,t,f,42.0
28356870.0,*,26222749.0,Sr,2015-02-15,within an hour,100%,t,Mitte,Mitte,Berlin,10117.0,DE,Germany,52.51161,13.39728,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,2,1,25,2018-09-26,2019-05-06,95.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,75.0
652795.0,*,4450906.0,Babi,2012-11-07,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967.0,DE,Germany,52.49231999999999,13.41991,t,Apartment,Private room,2,1.0,1.0,2.0,461.0,1,3,64,2013-05-29,2019-05-12,91.0,9.0,9.0,9.0,10.0,10.0,9.0,f,f,34.0
25697500.0,*,118009057.0,Ikaleol,2018-08-02,,,f,Lichterfelde,Steglitz - Zehlendorf,Berlin,*,DE,Germany,52.41167,13.32859,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,*,0,,,,,,,,,,t,f,32.0
22531829.0,*,26718854.0,Matthias,2014-06-17,,,f,Wedding,Mitte,Berlin,13353.0,DE,Germany,52.54044,13.3561,t,Apartment,Entire home/apt,2,1.0,2.0,1.0,,1,1,0,,,,,,,,,,f,f,50.0
32484895.0,*,241145258.0,Venegi,2019-02-08,within a day,100%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10717.0,DE,Germany,52.49228000000001,13.33374,t,Apartment,Entire home/apt,3,1.5,1.0,1.0,,2,6,0,,,,,,,,,,t,f,90.0
32278247.0,*,1194342.0,Angalles,2012-08-17,within an hour,100%,f,NiederschÃ¶nhausen,Pankow,Berlin,13156.0,DE,Germany,52.5822,13.41168,t,Loft,Entire home/apt,6,2.0,3.0,3.0,,4,3,17,2019-01-23,2019-05-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,60.0
22158961.0,*,169204115.0,Matelia,2018-01-24,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12053.0,DE,Germany,52.4817,13.435529999999998,t,Apartment,Private room,1,1.0,1.0,1.0,,1,1,9,2018-03-17,2019-03-03,100.0,9.0,10.0,10.0,10.0,9.0,10.0,f,f,60.0
33037256.0,*,59318544.0,Verino,2016-03-17,within an hour,100%,f,Pankow,Pankow,Berlin,13187.0,DE,Germany,52.56383,13.406720000000002,t,Apartment,Private room,2,1.0,1.0,1.0,,1,2,5,2019-04-27,2019-04-29,87.0,9.0,8.0,9.0,9.0,9.0,9.0,t,f,50.0
25102725.0,*,176243215.0,Alex,2018-01-26,,,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10715.0,DE,Germany,52.48658000000001,13.321870000000002,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,,1,4,1,2018-04-17,2018-01-15,80.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,60.0
30269123.0,*,221690136.0,Katra,2018-10-26,within a day,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10243.0,DE,Germany,52.51053000000001,13.44987,t,Apartment,Entire home/apt,4,1.0,1.0,1.0,,1,14,2,2019-01-01,2019-01-01,80.0,10.0,6.0,10.0,10.0,10.0,8.0,t,f,59.0
31557000.0,*,6028892.0,Noriez V.,2013-04-13,,,f,Mitte,Mitte,Berlin,10179.0,DE,Germany,52.51066999999999,13.42556,f,Apartment,Entire home/apt,4,1.0,1.0,2.0,,1,9,0,,,,,,,,,,f,f,44.0
11179238.0,*,30220014.0,Donimukte,2015-03-24,within a few hours,100%,t,Prenzlauer Berg,Pankow,Berlin,10407,DE,Germany,52.536,13.43509,t,Apartment,Private room,1,1.0,1.0,1.0,,1,2,10,2016-04-13,2018-09-01,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,35.0
31496685.0,*,222927975.0,Andra,2019-02-10,within a day,50%,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051.0,DE,Germany,52.46845999999999,13.433470000000002,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,2,2018-12-09,2019-04-27,100.0,10.0,10.0,9.0,10.0,10.0,10.0,f,f,35.0
7985252.0,*,20009994.0,Jul,2014-08-22,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10965.0,DE,Germany,52.48946999999999,13.37729,t,Apartment,Private room,1,1.0,1.0,1.0,,1,14,1,2015-01-21,2015-02-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,25.0
18162701.0,*,132681463.0,Aman,2017-05-29,,,f,Wedding,Mitte,Berlin,13353.0,DE,Germany,52.54687,13.34606,t,Apartment,Private room,2,1.0,1.0,1.0,,1,1,1,2017-07-06,2017-03-16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,23.0
18288368.0,*,121438260.0,Habir,2017-03-26,,,f,Prenzlauer Berg,Pankow,Berlin,10437.0,DE,Germany,52.54081,13.41823,f,Apartment,Private room,2,1.0,1.0,1.0,,1,2,1,2017-07-24,2017-05-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,28.0
18016939.0,*,25198270.0,Jan,2017-01-16,within an hour,90%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10719.0,DE,Germany,52.49695,13.32617,t,Apartment,Entire home/apt,4,1.0,1.0,2.0,,2,3,30,2017-02-07,2019-04-22,95.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,95.0
32023729.0,*,42895684.0,Yarati,2015-09-03,within a few hours,100%,f,Lichterfelde,Steglitz - Zehlendorf,Berlin,*,DE,Germany,52.43804,13.37224,t,Condominium,Private room,2,1.0,1.0,1.0,,1,2,2,2019-04-15,2019-03-18,90.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,45.0
21720803.0,*,33674631.0,Loonany,2015-05-08,,,f,*,Tempelhof - SchÃ¶neberg,Berlin,10115.0,DE,Germany,52.49194,13.39567,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,,1,2,0,,,,,,,,,,f,f,80.0
9464033.0,*,3132376.0,Jarib,2012-12-07,within an hour,100%,t,NeukÃ¶lln,NeukÃ¶lln,Berlin,12051.0,DE,Germany,52.468790000000006,13.4254,f,Apartment,Entire home/apt,3,1.0,1.0,2.0,,2,1,93,2016-01-03,2019-05-02,95.0,10.0,9.0,9.0,9.0,10.0,8.0,t,f,99.0
18186223.0,*,100256281.0,Josan,2016-10-12,within an hour,100%,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10829.0,DE,Germany,52.48366999999999,13.364120000000002,t,Guest suite,Entire home/apt,6,1.0,3.0,5.0,,1,3,52,2017-10-08,2019-05-09,88.0,8.0,9.0,9.0,9.0,9.0,9.0,t,f,80.0
29854901.0,*,72251285.0,Gan E Aneoes,2016-06-18,within a day,100%,f,Moabit,Mitte,Berlin,10553.0,DE,Germany,52.52734,13.32125,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,4,1,2018-11-01,2019-01-01,100.0,10.0,10.0,8.0,10.0,6.0,6.0,f,f,100.0
19371810.0,*,33503019.0,Maximiaibe,2015-04-05,within a few hours,100%,f,Mitte,Mitte,Berlin,10119.0,DE,Germany,52.53412,13.395229999999998,t,Loft,Entire home/apt,2,2.0,1.0,1.0,,1,4,17,2017-05-22,2019-03-22,95.0,9.0,9.0,10.0,10.0,10.0,9.0,f,f,110.0
22589459.0,*,166187676.0,Nada,2018-01-07,within an hour,100%,t,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999.0,DE,Germany,52.49596,13.41412,f,Apartment,Private room,2,1.0,1.0,1.0,,1,3,44,2018-01-07,2019-04-26,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,f,53.0
13207189.0,*,67408949.0,Alina,2016-04-17,within an hour,100%,t,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10779.0,DE,Germany,52.49115,13.344,f,Apartment,Entire home/apt,2,1.5,1.0,1.0,,1,2,21,2017-03-05,2018-09-28,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,95.0
5018161.0,*,4015624.0,Nathllya,2012-06-12,,,f,Prenzlauer Berg,Pankow,Berlin,10405.0,DE,Germany,52.5351,13.41794,t,Apartment,Private room,2,1.5,1.0,1.0,,1,1,2,2015-03-09,2015-06-01,90.0,9.0,9.0,9.0,9.0,10.0,9.0,f,f,49.0
16205627.0,*,47531595.0,Katharina,2015-10-16,,,f,Moabit,Mitte,Berlin,10559.0,DE,Germany,52.53069,13.348820000000002,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,,2,3,3,2017-05-21,2017-06-24,93.0,10.0,9.0,10.0,10.0,9.0,10.0,f,f,72.0
14561382.0,*,68865599.0,Louja,2016-06-13,within an hour,100%,f,Tiergarten,Mitte,Berlin,10785.0,DE,Germany,52.499590000000005,13.36405,t,Apartment,Private room,5,1.0,1.0,3.0,,1,1,89,2016-04-10,2019-04-28,92.0,9.0,10.0,10.0,10.0,9.0,9.0,t,f,100.0
11128325.0,*,65259002.0,Tase,2016-01-19,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10967.0,DE,Germany,52.4903,13.41681,t,Apartment,Private room,3,1.0,0.0,1.0,,1,1,16,2017-11-03,2018-06-02,88.0,9.0,7.0,9.0,9.0,10.0,9.0,t,f,35.0
30801444.0,*,90912529.0,Gabriele,2016-09-05,within a few hours,100%,t,Prenzlauer Berg,Pankow,Berlin,10119.0,DE,Germany,52.53565,13.41994,f,Apartment,Entire home/apt,6,2.0,3.0,4.0,,2,21,3,2018-12-23,2019-04-29,95.0,10.0,9.0,10.0,10.0,10.0,10.0,t,f,120.0
1243520.0,*,4310414.0,Elina,2012-11-17,within a few hours,100%,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10247.0,DE,Germany,52.50993,13.46245,t,Apartment,Entire home/apt,6,1.0,2.0,7.0,,2,*,51,2013-07-19,2016-08-05,83.0,9.0,9.0,10.0,10.0,9.0,9.0,f,f,69.0
25387093.0,*,17771376.0,Lera,2014-06-26,a few days or more,0%,f,Friedenau,Tempelhof - SchÃ¶neberg,Berlin,*,DE,Germany,52.4674,13.32975,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,1,0,,,,,,,,,,f,f,50.0
13604277.0,*,1667993.0,Joe,2011-11-26,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963.0,DE,Germany,52.49886999999999,13.3872,f,Apartment,Private room,2,1.0,1.0,1.0,,1,2,4,2016-07-22,2016-09-05,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,45.0
24191545.0,*,109123997.0,Irmecka,2018-10-04,,,f,NeukÃ¶lln,NeukÃ¶lln,Berlin,12047.0,DE,Germany,52.48994,13.428,t,Apartment,Entire home/apt,3,1.0,2.0,2.0,,1,6,2,2018-08-05,2018-08-17,100.0,10.0,7.0,10.0,10.0,10.0,10.0,f,f,47.0
16824740.0,*,12874054.0,Mathur,2014-01-25,,,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999,DE,Germany,52.49473,13.43793,t,Loft,Entire home/apt,3,1.0,1.0,2.0,,2,4,1,2017-06-18,2018-06-06,100.0,10.0,10.0,10.0,10.0,10.0,8.0,f,f,85.0
21638457.0,*,159695881.0,Iskrad,2016-02-28,,,f,Prenzlauer Berg,Pankow,Berlin,10439.0,DE,Germany,52.55083000000001,13.42196,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,4,10,2018-06-23,2018-02-28,82.0,9.0,8.0,10.0,10.0,10.0,8.0,t,f,24.0
23570171.0,*,35449375.0,S.,2015-05-06,,,f,Friedrichshain,Friedrichshain-Kreuzberg,Berlin,10245.0,DE,Germany,52.49961,13.454320000000004,f,Apartment,Private room,3,1.0,1.0,1.0,,2,1,0,,,,,,,,,,f,f,49.0
11723579.0,*,5607409.0,Lokisa,2016-01-27,,,f,*,Tempelhof - SchÃ¶neberg,Berlin,*,DE,Germany,52.42153,13.33092,t,Apartment,Private room,4,1.0,1.0,1.0,,1,1,4,2016-02-02,2017-05-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,30.0
1739005.0,*,2995851.0,Tenas,2012-04-13,within an hour,100%,t,Lichterfelde,Steglitz - Zehlendorf,Berlin,*,DE,Germany,52.46305999999999,13.30421,t,Apartment,Private room,3,1.0,1.0,2.0,,1,3,86,2013-08-08,2019-05-06,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,39.0
9915190.0,*,41063335.0,Shemna,2015-08-19,within a few hours,100%,f,Johannisthal,Treptow - KÃ¶penick,Berlin,*,DE,Germany,52.43846,13.408079999999998,t,Apartment,Entire home/apt,4,1.0,2.0,2.0,,1,2,10,2015-10-01,2019-03-15,94.0,10.0,10.0,10.0,9.0,8.0,9.0,t,f,55.0
22547551.0,*,9524173.0,Leias,2013-10-11,within an hour,100%,f,Wedding,Mitte,Berlin,13347.0,DE,Germany,52.54916,13.36986,f,Apartment,Private room,2,1.0,1.0,1.0,,1,3,8,2018-09-08,2018-07-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,35.0
7423627.0,*,4447095.0,Addrun,2012-11-08,,,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10717.0,DE,Germany,52.4901,13.32089,t,Apartment,Entire home/apt,4,1.0,2.0,3.0,,1,6,1,2019-01-02,2018-01-02,100.0,10.0,8.0,10.0,10.0,10.0,10.0,t,f,90.0
17773121.0,*,55262873.0,Jeisiine,2015-01-26,,,f,Steglitz,Steglitz - Zehlendorf,Berlin,12167.0,DE,Germany,52.4445,13.36363,f,Apartment,Entire home/apt,3,1.0,0.0,1.0,,2,62,2,2016-08-31,2016-12-09,80.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,23.0
9629223.0,*,5401692.0,Dussan,2013-06-13,within an hour,100%,f,Mitte,Mitte,Berlin,10115.0,DE,Germany,52.52591999999999,13.38632,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,,1,2,136,2016-01-03,2019-05-12,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,135.0
20439498.0,*,105336462.0,Michiela,2016-12-20,,,f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,Berlin,10823.0,DE,Germany,52.48738,13.354029999999998,t,Apartment,Entire home/apt,3,1.0,1.0,1.0,,1,1,5,2017-09-14,2018-04-25,93.0,10.0,9.0,10.0,10.0,10.0,9.0,t,f,80.0
15278843.0,*,81252327.0,Harg,2016-07-16,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10435.0,DE,Germany,52.54057,13.41551,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,,2,2,161,2016-07-17,2019-04-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,75.0
15846392.0,*,47916956.0,Nisa,2015-10-22,,,f,WeiÃensee,Pankow,Berlin,13088.0,DE,Germany,52.55181,13.45404,t,Apartment,Private room,4,1.0,1.0,2.0,,2,3,3,2017-06-03,2017-09-18,90.0,9.0,8.0,10.0,9.0,10.0,9.0,t,f,30.0
18221558.0,*,2338620.0,Shelhon,2012-06-29,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10999.0,DE,Germany,52.49813000000001,13.41591,f,Apartment,Private room,2,1.0,1.0,1.0,,1,2,59,2017-02-15,2018-03-24,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,45.0
34532218.0,*,3805713.0,Lau,2013-09-21,within an hour,100%,f,Kreuzberg,Friedrichshain-Kreuzberg,Berlin,10963,DE,Germany,52.49592,13.383179999999998,f,Apartment,Entire home/apt,2,1.0,1.0,1.0,,1,1,14,2019-02-26,2019-04-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,105.0
25565498.0,*,11512574.0,Lita,2014-02-24,within a few hours,95%,f,Charlottenburg,Charlottenburg-Wilm.,Berlin,14059,DE,Germany,52.51484,13.29095,t,Apartment,Private room,2,1.0,1.0,1.0,,1,2,12,2018-08-24,2019-04-28,92.0,10.0,10.0,10.0,10.0,10.0,9.0,f,f,58.0
27384985.0,*,1199442.0,Morbara,2012-02-02,within a day,50%,f,*,Marzahn - Hellersdorf,Berlin,*,DE,Germany,52.52519000000001,13.52676,t,House,Private room,3,1.5,1.0,1.0,,2,1,4,2018-09-14,2019-02-17,93.0,8.0,9.0,9.0,10.0,9.0,10.0,t,f,35.0
19276919.0,*,119609812.0,3enna,2017-02-21,within an hour,100%,t,Prenzlauer Berg,Pankow,Berlin,10405.0,DE,Germany,52.53489,13.4265,t,Apartment,Private room,2,1.0,1.0,1.0,,1,3,45,2018-07-01,2019-05-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,55.0
1501605.0,*,1414333.0,Lura,2012-09-13,within a few hours,93%,f,Wilmersdorf,Charlottenburg-Wilm.,Berlin,10777.0,DE,Germany,52.49858000000001,13.33336,t,Apartment,Entire home/apt,2,1.0,2.0,2.0,,2,61,44,2013-11-30,2018-09-01,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,40.0
3612311.0,*,27886271.0,Rucher,2015-02-18,within an hour,100%,f,Pankow,Pankow,Berlin,13187.0,DE,Germany,52.58726,13.417329999999998,t,Loft,Entire home/apt,2,1.0,0.0,1.0,,1,60,84,2014-08-16,2016-09-13,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,f,85.0
